wbid	N2	ty1916	N2vsty1916.log2.deseq	N2vsty1916.log2	N2vsty1916.log2.pval
AH10.4	WBGene00007085	0.272417702641701	1.24251289984164	1.682931778135	-2.18936846720213	NA
AH6.1	WBGene00001528	0.274691549408335	1.12474759650961	1.52728016169646	-2.0337168507636	NA
AH6.10	WBGene00005032	1.09417865060605	2.20657884154401	0.505526295444619	-1.01196298451176	0.913862770302695
AH6.11	WBGene00005033	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
AH6.12	WBGene00005034	NA	NA	NA	NA	NA
AH6.14	WBGene00005035	0.274920393142924	0.18594620334401	-1.07056532538084	0.564128636313707	NA
AH6.2	WBGene00007080	0.356889278989204	0.185946674632513	-1.44702430449575	0.940587615428611	0.88344741061276
AH6.3	WBGene00007081	0.949285844695792	1.9756669021625	0.550988564046783	-1.05742525311392	0.888233226454884
AH6.4	WBGene00005027	1.24427282849587	1.00639691518745	-0.812540140063731	0.306103450996594	0.791386500527634
AH6.5	WBGene00003231	3990.00592836584	2599.73804672261	-1.12446131649104	0.618024627423907	0.398967395626235
AH6.6	WBGene00005028	0.218954063475947	0.362170604169707	0.219604540214519	-0.726041229281656	NA
AH6.7	WBGene00005029	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
AH6.8	WBGene00005030	NA	NA	NA	NA	NA
AH9.1	WBGene00014998	13.3435339707231	26.3913428852682	0.477487264949016	-0.983923954016153	0.486490643303139
AH9.2	WBGene00000797	193.982656606247	197.290206891323	-0.482045015095996	-0.024391673971141	0.769196264693574
AH9.3	WBGene00014999	652.946037967799	784.651453311026	-0.241348512903374	-0.265088176163765	0.425965831965515
AH9.4	WBGene00015000	6.11481320430565	10.3847203850104	0.257645349185698	-0.764082038252836	0.894957074191736
AH9.6	WBGene00044701	29.6235317702672	60.2507277321111	0.517798326266465	-1.0242350153336	0.911240406230483
AH9.7	WBGene00175029	13.9660569875511	42.7371274076992	1.10712848622625	-1.61356517529339	0.0350989003717342
B0001.1	WBGene00003010	607.683327533248	1155.03438329112	0.420107494045249	-0.926544183112386	0.735318135392513
B0001.2	WBGene00007087	246.513332316299	329.103054097258	-0.0895629490246569	-0.416873740042481	0.92613382314449
B0001.3	WBGene00007088	460.742734983227	620.697683936966	-0.0765073439316126	-0.429929345135525	0.86725020360646
B0001.4	WBGene00007089	509.424345023098	595.99242703253	-0.28001059646091	-0.226426092606227	0.43560579480654
B0001.5	WBGene00007090	573.08720054123	714.188636772582	-0.188886184357972	-0.317550504709166	0.418990056848018
B0001.6	WBGene00007091	2651.93843648567	5165.44443551214	0.455408510686304	-0.961845199753442	0.521104732991198
B0001.7	WBGene00007092	864.523337875966	597.279844073679	-1.03993456200462	0.533497872937482	0.44945776737343
B0001.8	WBGene00007093	603.561697803025	447.00339293933	-0.939652161901072	0.433215472833935	0.180141718685695
B0019.1	WBGene00000138	154.25002979676	361.931320981495	0.724008504599438	-1.23044519366658	0.780597530339557
B0019.2	WBGene00007094	477.529076105739	615.086511391638	-0.141235930112	-0.365200758955138	0.86725020360646
B0024.1	WBGene00000722	7.19443211350577	87.2775231678851	3.09422075256559	-3.60065744163273	0.000772773571364461
B0024.10	WBGene00007100	416.510611547029	412.584033245628	-0.520101950162719	0.0136652610955825	0.100674189956553
B0024.11	WBGene00007101	493.17390361691	541.930242116861	-0.37042599220028	-0.136010696866858	0.584179178572249
B0024.12	WBGene00001646	126.467296710668	158.729142218807	-0.178634027241499	-0.327802661825638	0.858083089019666
B0024.13	WBGene00007102	289.87273557593	328.656521481872	-0.325275721442261	-0.181160967624877	0.755690847313225
B0024.14	WBGene00007103	208.243865797396	477.680522978874	0.691335365260801	-1.19777205432794	0.498588513429528
B0024.15	WBGene00007104	2.6647529796985	6.89620875317582	0.865364954835077	-1.37180164390221	0.809451875527259
B0024.2	WBGene00000723	7.42035359240483	69.5772858420963	2.72261987207673	-3.22905656114386	0.101989188430576
B0024.3	WBGene00007096	15.828617988731	31.8424170403484	0.501977862690433	-1.00841455175757	0.373137686140128
B0024.4	WBGene00007097	3.25077975003527	60.4135503633588	3.70957776623292	-4.21601445530006	0.276996936190328
B0024.6	WBGene00001533	2.98108253051302	5.88866554048262	0.475667729266624	-0.982104418333761	0.890665291777103
B0024.8	WBGene00000491	125.333678816627	210.568991719932	0.242082174429463	-0.7485188634966	0.934559048528317
B0024.9	WBGene00007099	243.413578944136	258.749247430987	-0.418291674246544	-0.0881450148205929	0.141651847121436
B0025.1	WBGene00006932	963.635193677854	1380.89792767387	0.0126110048144107	-0.519047693881548	0.971388211944903
B0025.2	WBGene00000814	2013.81973015979	1985.44986285317	-0.52690530338761	0.0204686143204736	0.452398325922482
B0025.4	WBGene00015001	368.544647490038	397.458817572501	-0.397470710581385	-0.108965978485753	0.568399157976772
B0025.5	WBGene00194700	1.80194810260645	1.84222194218823	-0.474547269192019	-0.0318894198751186	0.916724554993454
B0034.1	WBGene00015002	36.5459437253021	132.552050633822	1.35233910652792	-1.85877579559506	0.656196132509719
B0034.2	WBGene00015003	NA	NA	NA	NA	NA
B0034.3	WBGene00000403	2210.37152306414	5402.05316853074	0.782782269588145	-1.28921895865528	0.599915157493175
B0034.4	WBGene00015004	0.811637769630656	5.23599371705211	2.18311876934814	-2.68955545841528	0.490739348446524
B0034.5	WBGene00015005	5.10696678533446	7.74123827176484	0.0936609900581225	-0.600097679125259	0.965037626997634
B0034.7	WBGene00044394	72.502181811713	54.1207496978554	-0.928279275816699	0.421842586749562	0.832540092429038
B0035.1	WBGene00007105	2848.88442137585	2839.47691158312	-0.511208601153758	0.00477191208662152	0.433246039646506
B0035.10	WBGene00001919	12.2282768004082	8.7710714559644	-0.98583280856021	0.479396119493073	0.363462833427404
B0035.11	WBGene00007110	1278.68442998793	1424.30246743198	-0.350841398425171	-0.155595290641965	0.65366734042103
B0035.12	WBGene00007111	522.126282589093	653.005378134151	-0.183740597584001	-0.322696091483136	0.808102416042575
B0035.13	WBGene00007112	15.8230399387927	16.7443360671255	-0.424790314967933	-0.0816463740992044	0.922753384528256
B0035.14	WBGene00001019	859.218700030236	1288.27158507471	0.0779027784929353	-0.584339467560072	0.928457906187774
B0035.15	WBGene00007113	175.00122172506	248.172846522494	-0.00245640927034322	-0.503980279796794	0.996414056066775
B0035.16	WBGene00007114	46.4705313002433	55.3203141359473	-0.254943479581465	-0.251493209485673	0.805028541612643
B0035.18	WBGene00044290	139.030377875708	93.7600603793887	-1.07479142867173	0.568354739604596	0.240607491485765
B0035.2	WBGene00001020	184.700466962684	247.598343435973	-0.0836225406461498	-0.422814148420987	0.895726557615137
B0035.3	WBGene00007106	198.357902679628	225.824882964259	-0.319338104304308	-0.187098584762829	0.67484605721397
B0035.4	WBGene00007107	583.812019986847	606.40769618651	-0.451652540065804	-0.0547841490013333	0.312611504975604
B0035.5	WBGene00007108	331.365411803258	360.934651521873	-0.383122053995141	-0.123314635071997	0.286793909333378
B0035.6	WBGene00007109	1712.61887351375	1039.08901369555	-1.22732157042135	0.720884881354215	0.392617395862422
B0035.7	WBGene00001921	13.2348104575965	8.13816942415852	-1.20799800195764	0.701561312890498	0.338426320885715
B0035.8	WBGene00001922	24.2356668071469	10.3256256643312	-1.73733926362541	1.23090257455827	0.0460198927912208
B0035.9	WBGene00001920	NA	NA	NA	NA	NA
B0041.1	WBGene00015006	2.85653746658784	1.63741083558977	-1.30928779409106	0.802851105023918	0.594462131449372
B0041.2	WBGene00015007	4849.1822900487	7146.01830250969	0.0529614314940187	-0.559398120561157	0.909994726820359
B0041.3	WBGene00015008	161.427803697253	252.752656676883	0.140400483070957	-0.646837172138094	0.873343492089525
B0041.4	WBGene00004415	13385.1478630587	17988.8910922873	-0.0799635095018412	-0.426473179565295	0.932787468149938
B0041.5	WBGene00015009	681.86081310064	754.042638338291	-0.361267858984358	-0.145168830082779	0.42488959823238
B0041.6	WBGene00015010	77.8036134205491	113.910184682966	0.0435509900409656	-0.549987679108103	0.978304510602421
B0041.7	WBGene00006961	3149.55266434311	4339.20075567429	-0.0441542892710592	-0.462282399796078	0.931996594391931
B0041.8	WBGene00015011	497.083980749783	472.18392381437	-0.580577376402189	0.0741406873350519	0.58389127121221
B0047.1	WBGene00015012	2.49387573462495	12.712147201602	1.84330956150948	-2.34974625057661	0.142275746485831
B0047.2	WBGene00015013	4.16844204180514	12.2994745929301	1.05457981776939	-1.56101650683653	0.307044609421672
B0047.3	WBGene00015014	9.68297435194375	30.5904125404091	1.15312069585703	-1.65955738492416	0.074163548684592
B0047.4	WBGene00015015	0.272395862477516	0.952990020594454	1.30031962782523	-1.80675631689237	NA
B0198.1	WBGene00006646	125.644379138649	227.183371848032	0.348074423111373	-0.85451111217851	0.911491704178224
B0198.2	WBGene00007115	29.7104729623268	66.7155155127938	0.660614056137615	-1.16705074520475	0.812624408553926
B0198.3	WBGene00007116	232.86971963674	480.730844991949	0.539269628431199	-1.04570631749834	0.889120042853373
B0205.1	WBGene00015017	917.300605361889	898.306139214976	-0.536624087314048	0.0301873982469098	0.597676067462228
B0205.10	WBGene00015024	5.91524346556626	4.88325394160106	-0.783031435023624	0.276594745956487	0.814512527815281
B0205.11	WBGene00015025	495.858443581289	648.964304931336	-0.118225883849577	-0.38821080521756	0.716898556351948
B0205.12	WBGene00044413	127.048995810835	168.999675872214	-0.0948011819740476	-0.41163550709309	0.949064446780325
B0205.13	WBGene00044644	9.77919848877165	94.541512819514	2.76672313065269	-3.27315981971983	0.214927859836843
B0205.14	WBGene00044646	0.339186074339036	17.3052810413237	5.16655493239552	-5.67299162146265	3.96807434677833e-07
B0205.2	WBGene00015018	0.274642658946444	1.85869389159374	2.25222486821583	-2.75866155728297	NA
B0205.3	WBGene00004466	1862.31924608497	1537.09498581099	-0.783330775531519	0.276894086464381	0.530016444799925
B0205.4	WBGene00015019	41.8306637966525	77.2419347895482	0.378386721123199	-0.884823410190336	0.928457906187774
B0205.5	WBGene00015020	0.274921049459285	0.362171404887677	-0.10878141745112	-0.397655271616018	NA
B0205.6	WBGene00015021	343.107619302096	454.691402900376	-0.100210126359518	-0.406226562707619	0.885438089032316
B0205.7	WBGene00002191	7043.45110515837	7429.46879284223	-0.429460111930191	-0.0769765771369459	0.490732989076918
B0205.8	WBGene00015022	474.291062499509	512.700231751847	-0.394093821852494	-0.112342867214644	0.537020753531899
B0205.9	WBGene00015023	806.341414301317	687.816335323491	-0.735804131361938	0.2293674422948	0.44693319473196
B0207.1	WBGene00015026	0.423819333468229	2.74779714725124	2.19031750774124	-2.69675419680837	0.372546599618846
B0207.10	WBGene00015033	1.26289225652904	6.07483651973669	1.75967733467125	-2.26611402373839	0.702513604028388
B0207.11	WBGene00015034	0.274921640841678	0.660381961662504	0.757843549418199	-1.26428023848534	NA
B0207.12	WBGene00000232	92.7863879784006	209.973243952012	0.671783735088555	-1.17822042415569	0.80524303613824
B0207.2	WBGene00015027	5.92796342278433	18.3237047118599	1.12166607898289	-1.62810276805003	0.396787389576109
B0207.3	WBGene00001676	7.05993103444206	23.2814369327419	1.21501741963268	-1.72145410869982	0.431355140131175
B0207.4	WBGene00000099	1294.98313183348	1254.80123588248	-0.55191113963364	0.0454744505665029	0.559784338679035
B0207.5	WBGene00015028	33.6994030494667	51.6180199368234	0.108715075994939	-0.615151765062076	0.944825073133919
B0207.6	WBGene00015029	144.876838806765	222.702633756684	0.113854958627626	-0.620291647694763	0.870893118342391
B0207.7	WBGene00015030	0.430410789162678	0.362172177560596	-0.755475210410213	0.249038521343075	NA
B0207.8	WBGene00015031	NA	NA	NA	NA	NA
B0207.9	WBGene00015032	0.348783863467398	1.10737318720649	1.16029960611497	-1.66673629518211	NA
B0212.1	WBGene00015035	45.6856354084675	44.5895326890191	-0.541472229995999	0.0350355409288622	0.732798824614928
B0212.2	WBGene00015036	0.571954041309454	1.07804759383866	0.408013052069022	-0.914449741136159	0.943105635590529
B0212.3	WBGene00015037	244.143773695313	279.485298312634	-0.311395279636674	-0.195041409430463	0.750383071030846
B0212.4	WBGene00015038	22.7465340799397	39.5817368619845	0.292751494056885	-0.799188183124023	0.831374062897541
B0212.5	WBGene00003889	52.3896875151157	143.55609619397	0.947823145662225	-1.45425983472936	0.665656851178383
B0212.6	WBGene00044111	10.1363533510875	8.23357572622833	-0.806384397542794	0.299947708475657	0.700706116188306
B0213.10	WBGene00015040	0.957446933267026	3.55330639534589	1.38546097337881	-1.89189766244595	0.439831058757849
B0213.11	WBGene00015041	6.18259430729598	16.5675458738203	0.915638978726315	-1.42207566779345	0.436902613657896
B0213.12	WBGene00015042	0.57875711676756	1.36804126800019	0.734645127905588	-1.24108181697272	0.870910861154523
B0213.14	WBGene00015043	5.63899219842488	22.5997171154937	1.49635877313774	-2.00279546220488	0.641178944191876
B0213.15	WBGene00015044	9.58361244286462	25.5122578247143	0.906112421006582	-1.41254911007372	0.324722011047943
B0213.16	WBGene00015045	0.345883380549846	1.31756718711976	1.42308224245572	-1.92951893152286	NA
B0213.17	WBGene00015046	80.9448252970358	195.010425832632	0.762103808830645	-1.26854049789778	0.7325843383096
B0213.2	WBGene00003765	5.90515161300736	164.124536896292	4.29023634017295	-4.79667302924009	0.00401340910765601
B0213.3	WBGene00003766	1.05041908409471	8.13202460291988	2.4462128583276	-2.95264954739473	0.34570256809029
B0213.4	WBGene00003767	135.993211825958	473.808220289356	1.2943318992478	-1.80076858831494	0.75059915284212
B0213.5	WBGene00003768	66.3114191994989	116.921752047343	0.311777426778805	-0.818214115845942	0.940220624534108
B0213.6	WBGene00003769	510.424104315012	890.394154763232	0.296310972001042	-0.802747661068179	0.75686829509487
B0213.7	WBGene00006142	0.424622031125464	0.682328640250314	0.177850858484705	-0.684287547551842	NA
B0213.8	WBGene00006141	0.346215119016349	1.0504970923885	1.09489484693468	-1.60133153600182	NA
B0213.9	WBGene00006274	NA	NA	NA	NA	NA
B0218.1	WBGene00015047	161.441581357177	257.783220611937	0.168709459957496	-0.675146149024632	0.915388578435505
B0218.2	WBGene00015048	61.7318862516555	187.816082029608	1.09879613262322	-1.60523282169036	0.169278075759349
B0218.3	WBGene00004055	426.784904778881	725.479490760479	0.258988991457926	-0.765425680525063	0.572588007268923
B0218.5	WBGene00015049	3.815826469598	2.98023901593904	-0.863004213350368	0.356567524283231	0.75034175664517
B0218.6	WBGene00015050	6.30349916737249	6.90096925798999	-0.375790595638951	-0.130646093428187	0.931996594391931
B0218.7	WBGene00015051	0.973815230887473	0.720209790159383	-0.941667543307557	0.43523085424042	0.809451875527259
B0218.8	WBGene00015052	6.3437379562755	95.8039043234485	3.41024267933651	-3.91667936840365	0.00986948084014138
B0222.1	WBGene00015053	9.68107201618163	29.0291503965327	1.07782694408433	-1.58426363315147	0.499209465437471
B0222.10	WBGene00015058	0.901756712245826	2.70475174225575	1.07824933027667	-1.5846860193438	0.642031585680619
B0222.11	WBGene00044582	2.79829228505537	2.32936998695063	-0.77104354157784	0.264606852510702	0.850764576698661
B0222.2	WBGene00015054	0.218953824575924	4.43148840667579	3.83265609455791	-4.33909278362505	0.244644960545718
B0222.3	WBGene00015055	30.9752488992877	39.497459373794	-0.155792707483142	-0.350643981583996	0.970763974662697
B0222.4	WBGene00006418	30.1059332084473	16.8996111162684	-1.33949447865604	0.833057789588899	0.762777879447476
B0222.5	WBGene00015056	7.24650615063599	34.7182945215076	1.75390190733642	-2.26033859640355	0.150799050130389
B0222.6	WBGene00000717	270.74991144314	604.698343281415	0.652818071355736	-1.15925476042287	0.893500467080972
B0222.7	WBGene00000718	70.8756195565719	291.808534017333	1.53522404031433	-2.04166072938147	0.712778971689033
B0222.8	WBGene00000599	606.510886192677	1402.67358788335	0.703137188099446	-1.20957387716658	0.867043130267442
B0222.9	WBGene00015057	162.437402932989	234.40208469829	0.0226648450324871	-0.529101534099624	0.979972243655913
B0228.1	WBGene00015059	16.1767467162004	48.2368916173643	1.0697787555001	-1.57621544456723	0.644220854599749
B0228.4	WBGene00015061	2020.60861402463	5808.87452881436	1.01703207606964	-1.52346876513677	0.793994413408218
B0228.5	WBGene00015062	17.1939012810616	58.3488602196493	1.25637085749781	-1.76280754656495	0.55000754627975
B0228.6	WBGene00015063	238.827441700568	561.661465782632	0.727295523102064	-1.2337322121692	0.698161865287824
B0228.7	WBGene00015064	234.135489840404	332.758430424442	0.000694895997665942	-0.507131585064803	0.998713751753194
B0228.8	WBGene00015065	0.218954445306637	0.620632625487521	0.996672109253825	-1.50310879832096	NA
B0228.9	WBGene00015066	0.336957544137472	0.711699453904862	0.572264613247885	-1.07870130231502	NA
B0238.1	WBGene00015067	53.6224965033577	121.161540708525	0.669584846253407	-1.17602153532054	0.435223690402803
B0238.10	WBGene00015074	1481.94551430303	2250.11390822696	0.0960689422128199	-0.602505631279957	0.935400348651817
B0238.11	WBGene00015075	3421.52496097783	3777.68348154755	-0.363574332754917	-0.14286235631222	0.589209325208265
B0238.12	WBGene00015076	6.73401365493681	77.5199091251493	3.01859163873308	-3.52502832780021	0.035065212378759
B0238.13	WBGene00015077	0.274704811784708	0.953310121677718	1.28862674392275	-1.79506343298989	NA
B0238.15	WBGene00044537	18.5797381166329	25.4588398833948	-0.0520001764469687	-0.454436512620169	0.983256394747252
B0238.3	WBGene00015068	0.218954519905567	0.689503044852537	1.14848900181001	-1.65492569087715	NA
B0238.5	WBGene00015069	NA	NA	NA	NA	NA
B0238.6	WBGene00015070	0.429650195505761	1.00950791783027	0.725981080499092	-1.23241776956623	NA
B0238.7	WBGene00015071	0.435093994192966	1.28484078908267	1.05575390208589	-1.56219059115303	NA
B0238.8	WBGene00015072	2.45680390514804	6.78124039107535	0.958329788473487	-1.46476647754062	0.632094346763761
B0238.9	WBGene00015073	520.07903926964	449.800067644468	-0.715883705197184	0.209447016130046	0.545078811821567
B0240.1	WBGene00004359	14.5990702930473	36.4455606639962	0.813429907933264	-1.3198665970004	0.797048529414312
B0240.2	WBGene00007117	2.22204847522938	1.74989007564246	-0.851062681453599	0.344625992386462	0.780782609515812
B0240.3	WBGene00000907	56.1156436942089	77.474003753268	-0.0411274065557251	-0.465309282511412	0.9918479096556
B0240.4	WBGene00007118	2069.51296985807	1334.97756169606	-1.13891248588987	0.632475796822732	0.293353111546187
B0244.10	WBGene00015085	8.90920519259878	31.0148044604206	1.29315170309687	-1.799588392164	0.631532265382027
B0244.11	WBGene00015086	0.350217141733872	1.07116830883207	1.10642688953908	-1.61286357860622	NA
B0244.2	WBGene00002048	1038.94135654554	3048.27042368848	1.04643998336783	-1.55287667243496	0.639750474911849
B0244.4	WBGene00015079	1.5878391861816	1.3243832918328	-0.768180779898894	0.261744090831756	0.775678588790637
B0244.5	WBGene00015080	2.36580070707403	15.9711133295057	2.2486277433659	-2.75506443243304	0.320786310269502
B0244.6	WBGene00015081	5.92497106357342	25.1440667970636	1.57890130751897	-2.08533799658611	0.467619623278396
B0244.7	WBGene00015082	1.33010333984575	2.69112252856684	0.510233052729919	-1.01666974179706	0.860714339931538
B0244.8	WBGene00015083	79.5588021423382	119.514606373688	0.0806567977713787	-0.587093486838516	0.952430880525224
B0244.9	WBGene00015084	NA	NA	NA	NA	NA
B0250.1	WBGene00004413	6871.92380471588	11042.1693950936	0.177801004157848	-0.684237693224986	0.864637066024737
B0250.10	WBGene00007127	0.274920393142924	0.18594620334401	-1.07056532538084	0.564128636313707	NA
B0250.2	WBGene00007119	73.1852263667144	160.071231772958	0.622653007445358	-1.1290896965125	0.810734287855474
B0250.4	WBGene00007121	251.987214851114	414.636184844853	0.212058798144682	-0.718495487211819	0.87684113549301
B0250.5	WBGene00007122	743.111924214657	865.92751228878	-0.28576994803695	-0.220666741030186	0.663499384592931
B0250.6	WBGene00007123	0.272266641705289	0.185946185825516	-1.05657176696223	0.550135077895091	NA
B0250.8	WBGene00007125	0.890486473529884	7.71954891636728	2.60941425643873	-3.11585094550587	0.0942822957680181
B0250.9	WBGene00007126	65.1278181320365	104.92577311439	0.181586603859419	-0.688023292926557	0.938068222492745
B0252.1	WBGene00015087	13.0894986266797	22.8798348107968	0.299230108926656	-0.805666797993794	0.922378958626345
B0252.2	WBGene00000211	294.103360742037	295.605433447936	-0.499087171638369	-0.00734951742876787	0.683816408324298
B0252.3	WBGene00015088	58.5719557270701	95.1031757550895	0.192846761283097	-0.699283450350235	0.879844249894953
B0252.4	WBGene00000886	290.297453771017	314.009729576777	-0.39315934541204	-0.113277343655097	0.694904148379662
B0252.5	WBGene00015089	0.866940528126898	1.42862577809772	0.21418643608737	-0.720623125154507	0.950815149681598
B0252.8	WBGene00044615	5.92043222913687	9.26315274170378	0.139364107969049	-0.645800797036186	0.952105586684954
B0261.1	WBGene00015091	1172.21414677282	1340.43820949526	-0.312968126080738	-0.1934685629864	0.520622259422488
B0261.2	WBGene00002583	4105.45317684152	4797.3676004801	-0.281735179544255	-0.224701509522882	0.45426838220947
B0261.4	WBGene00015092	324.598056324832	456.479176903504	-0.0145419995494757	-0.491894689517662	0.969816965445004
B0261.5	WBGene00015093	0.485804598649247	0.362172530617515	-0.930135708113586	0.423699019046449	NA
B0261.6	WBGene00015094	1.10480133640947	1.63882745486243	0.0624403083236775	-0.568876997390815	0.983107281583316
B0261.7	WBGene00015095	629.917602565021	551.130840154035	-0.699204956170252	0.192768267103114	0.411933488096411
B0261.8	WBGene00015096	374.549966699308	604.796100327957	0.184853954431778	-0.691290643498914	0.899315018509819
B0261.9	WBGene00195057	0.667843911772936	1.07816911649325	0.184563940004716	-0.691000629071853	0.962769212863677
B0272.1	WBGene00006538	452.863798475419	963.738493107461	0.583127824247857	-1.08956451331499	0.86725020360646
B0272.2	WBGene00007128	201.848746692489	265.059969435221	-0.11339251373999	-0.393044175327147	0.89416510972586
B0272.3	WBGene00007129	1382.60636453924	1764.28695862876	-0.154741928819153	-0.351694760247984	0.771484569411117
B0272.4	WBGene00007130	186.217720819427	491.270700778214	0.893091141801013	-1.39952783086815	0.373352696089146
B0273.1	WBGene00015097	6.06347233915558	15.957438168346	0.889576252000991	-1.39601294106813	0.309343028203957
B0273.2	WBGene00004243	407.905474976727	313.373291057921	-0.886789336902409	0.380352647835271	0.556460646935723
B0273.3	WBGene00015098	26.0961111339846	17.1147715229472	-1.1150294872324	0.608592798165262	0.333694119456643
B0273.4	WBGene00006745	898.00429671698	1543.22123301035	0.274713956434574	-0.781150645501712	0.833024558686752
B0280.1	WBGene00015099	227.802851184535	417.091718967059	0.366142175896226	-0.872578864963363	0.221953674707839
B0280.10	WBGene00015105	90.0894401682463	139.469609313935	0.124084185718644	-0.630520874785782	0.841872040881461
B0280.11	WBGene00015106	0.44556778357003	0.362171754768467	-0.805407575525404	0.298970886458267	NA
B0280.12	WBGene00001613	41.9527231444983	57.1689599372549	-0.0599691040082408	-0.446467585058896	0.983233165506494
B0280.13	WBGene00015107	36.0724878117181	78.2932443818552	0.611552214377811	-1.11798890344495	0.86099897091225
B0280.17	WBGene00044674	1.30716711027285	1.89593108027692	0.0300262428599018	-0.536462931927039	0.993702453692363
B0280.2	WBGene00015100	4.57071823505177	13.1307958911101	1.01602488434296	-1.5224615734101	0.677462947528282
B0280.3	WBGene00015101	405.815380073451	452.380215745631	-0.349724395833402	-0.156712293233734	0.315032835265032
B0280.4	WBGene00003845	44.859750291091	88.6348020402133	0.476014998631152	-0.982451687698289	0.715174858624169
B0280.5	WBGene00015102	349.262114413198	765.353568670192	0.62537953388043	-1.13181622294757	NA
B0280.7	WBGene00015103	22.0742920199632	43.207116437292	0.462465094657208	-0.968901783724346	0.909636286138761
B0280.8	WBGene00003609	380.844164884056	543.276155953933	0.00604824878273465	-0.512484937849872	0.983682538494461
B0280.9	WBGene00015104	695.59198485313	725.516332712256	-0.445669905576636	-0.0607667834905015	0.443295573427772
B0281.1	WBGene00015108	0.346705615479592	0.932664292272935	0.921209991168536	-1.42764668023567	NA
B0281.3	WBGene00015110	2.48057202616287	35.1331930404238	3.31765325795146	-3.8240899470186	0.0109713791975978
B0281.4	WBGene00015111	4.42026907671985	4.49129555829804	-0.483439218531482	-0.0229974705356553	0.876226749590529
B0281.5	WBGene00015112	1725.53290587624	1674.08434012843	-0.550106462779012	0.0436697737118739	0.683689079165702
B0281.6	WBGene00015113	0.929585293513279	7.69893395352884	2.54356285534998	-3.04999954441712	0.0881787418512156
B0281.8	WBGene00015114	0.218954489313053	0.660380561128602	1.08622993457848	-1.59266662364562	NA
B0284.1	WBGene00007131	11.0292162764883	240.56852223338	3.94060900947286	-4.44704569854	0.0287216943552362
B0284.2	WBGene00007132	15.4288316678354	133.190738440256	2.60335635291264	-3.10979304197978	4.32759781783858e-26
B0284.3	WBGene00007133	320.939482640597	568.792748823459	0.319165100134025	-0.825601789201163	0.714352805265909
B0284.4	WBGene00007134	0.682098111373827	25.2337850804657	4.70279686022987	-5.20923354929701	0.00370570659255596
