wbid	bc4289	N2	bc4289vsN2.log2.deseq	bc4289vsN2.log2	bc4289vsN2.log2.pval
B0024.3	WBGene00007096	3.00471896582453	9.64977839742063	1.69477286949638	-1.6832657513247	NA
B0024.4	WBGene00007097	237.080402832386	183.52193916934	-0.357916755122836	0.369423873294265	0.768159783798235
B0024.6	WBGene00001533	1.34832900096293	2.06739789524514	0.628150631069582	-0.616643512898412	NA
B0024.8	WBGene00000491	29.9804010572829	47.6757187069629	0.68074212256352	-0.66923500439208	0.492824349677936
B0024.9	WBGene00007099	339.022715763263	326.102994613438	-0.0445471348204667	0.0560542529918987	0.875548617673901
B0025.1	WBGene00006932	554.129894781883	520.18786936922	-0.0796843265560833	0.0911914447274626	0.637087031374848
B0025.2	WBGene00000814	996.490769415722	837.541623758873	-0.239188432505094	0.250695550676503	0.413434903633356
B0025.4	WBGene00015001	222.176246230346	157.910312991927	-0.481092066888111	0.492599185059528	0.486017917792407
B0025.5	WBGene00194700	180.654681894776	1028.77769243567	2.52113183388667	-2.50962471571524	0.0591859972038168
B0034.1	WBGene00015002	62.5640802720929	62.8687308365922	0.0185151524962695	-0.0070080343248399	0.985112397753044
B0034.2	WBGene00015003	0.358914391840653	0.251549174600036	-0.50129219993165	0.512799318103079	NA
B0034.3	WBGene00000403	880.121594290395	1673.86799510828	0.938918116503917	-0.92741099833248	0.152531546804285
B0034.4	WBGene00015004	5.86099413462793	55.6145063058457	3.25775105938266	-3.24624394121123	0.0445610527977589
B0034.5	WBGene00015005	1.6700341402356	6.49682172797941	1.97136364073747	-1.95985652256574	NA
B0034.7	WBGene00044394	12.9791015189864	14.0502392679585	0.125911301213194	-0.114404183041759	0.881621569955945
B0035.1	WBGene00007105	1841.697446836	1321.57606321755	-0.467269495900232	0.478776614071653	0.227260564072944
B0035.10	WBGene00001919	6.00426662869006	2.83215753367327	-1.07257941032927	1.08408652850041	NA
B0035.11	WBGene00007110	814.688411604833	688.575566236178	-0.231126280302414	0.242633398473833	0.594108637131688
B0035.12	WBGene00007111	1994.33816405378	1285.81510483131	-0.621719734933643	0.633226853105067	0.373269596981177
B0035.13	WBGene00007112	495.056704165349	454.405711790047	-0.112105694506595	0.123612812678027	0.860033136069859
B0035.14	WBGene00001019	1046.55111143635	936.20717913751	-0.149235920192003	0.160743038363498	0.190946340644523
B0035.15	WBGene00007113	380.389493720999	327.816472954959	-0.203081929174687	0.214589047346101	0.659323539457867
B0035.16	WBGene00007114	69.1858186432073	53.4293330092096	-0.361337226475625	0.372844344646846	0.42261701060456
B0035.18	WBGene00044290	189.478471240485	201.235503111651	0.0983580371763735	-0.0868509190049413	0.796785142130343
B0035.2	WBGene00001020	271.404004386223	201.901579234556	-0.415282693560485	0.426789811731851	0.0439771414496552
B0035.3	WBGene00007106	605.00343816346	410.934532849932	-0.546527650545618	0.558034768717011	0.0404945966782118
B0035.4	WBGene00007107	527.949807692546	380.730063524201	-0.46012516690347	0.471632285074892	0.366354606248571
B0035.5	WBGene00007108	1013.41259918297	756.298370435055	-0.410687136602786	0.422194254774199	0.201804694352707
B0035.6	WBGene00007109	1757.21949061198	1063.76065119892	-0.712613711082651	0.724120829254073	0.353209812647175
B0035.7	WBGene00001921	3.27153575558466	2.40606548265202	-0.431785013314921	0.443292131486855	NA
B0035.8	WBGene00001922	20.7518501141501	20.2779792600238	-0.0218189541691838	0.0333260723405506	0.982879823557858
B0035.9	WBGene00001920	0.184275009014781	0.251548607415622	0.460483891994222	-0.448976773822795	NA
B0041.1	WBGene00015006	5.45624800466871	32.9071429405121	2.60392676633216	-2.59241964816075	0.082504368520141
B0041.2	WBGene00015007	2544.54523199593	2634.91868361451	0.0618577206409037	-0.0503506024694842	0.815130142671058
B0041.3	WBGene00015008	54.9345012770838	60.7482280162778	0.156636935426794	-0.145129817255323	0.676512298132336
B0041.4	WBGene00004415	52746.0577472179	45996.794777988	-0.186022819815	0.197529937986433	0.641672791371199
B0041.5	WBGene00015009	925.783459357868	845.176167227447	-0.119915582685304	0.131422700856754	0.617903815957112
B0041.6	WBGene00015010	62.4476267317709	54.8120693588105	-0.17664602352158	0.188153141692802	0.61107482042412
B0041.7	WBGene00006961	1834.58480353326	1821.56513925745	0.00123211043028565	0.0102750077411265	0.994935864477696
B0041.8	WBGene00015011	563.439529797869	353.897766403616	-0.659421009367787	0.670928127539204	0.295220186160082
B0047.1	WBGene00015012	10.3351567108375	13.3372528147755	0.379408387007148	-0.36790126883565	0.569696294477481
B0047.2	WBGene00015013	20.8806364812111	13.6279173069899	-0.604093472048566	0.615600590219758	0.193091555080131
B0047.3	WBGene00015014	51.5618645168827	30.0824486665319	-0.765875310415689	0.777382428587263	0.0366486257016233
B0047.4	WBGene00015015	0.979217368353547	0.480847279677355	-1.014543272012	1.02605039018347	NA
B0198.1	WBGene00006646	33.8098909865964	27.2847070870174	-0.29784569053195	0.309352808703507	0.517871367659298
B0198.2	WBGene00007115	29.1173758161803	31.0080453982029	0.10226936677764	-0.0907622486058663	0.819408872727909
B0198.3	WBGene00007116	67.7436307935919	64.4050752360805	-0.061403813752379	0.0729109319239341	0.901552072197511
B0205.1	WBGene00015017	753.997831348523	526.620442078549	-0.50628973158642	0.517796849757834	0.190828994014031
B0205.10	WBGene00015024	457.218640443075	5475.24570008073	3.59347469746206	-3.58196757929063	0.019936503874744
B0205.11	WBGene00015025	803.164015704792	528.550351252617	-0.592146601747241	0.603653719918656	0.0981817432518805
B0205.12	WBGene00044413	112.013015695966	95.8476060166054	-0.213344958931443	0.224852077103029	0.459377780542652
B0205.13	WBGene00044644	5.45531916428445	39.8527057607611	2.88044928686608	-2.86894216869465	0.0171949885620267
B0205.14	WBGene00044646	2.31543361038398	9.13551980246115	1.9917115456013	-1.98020442742986	NA
B0205.2	WBGene00015018	0.657579205391047	1.62739746176236	1.3188371812773	-1.30733006310539	NA
B0205.3	WBGene00004466	1797.11591581292	2068.99156451442	0.214751414215943	-0.203244296044518	0.454879640982281
B0205.4	WBGene00015019	3.04050425396586	2.01963587980035	-0.578708276929201	0.590215395101404	NA
B0205.5	WBGene00015020	0.994428648965926	0.820563213381488	-0.265746263795363	0.277253381965532	NA
B0205.6	WBGene00015021	436.355216752981	407.396523266768	-0.0875622585712719	0.0990693767426539	0.723572145852744
B0205.7	WBGene00002191	4442.10667961066	3945.77157486342	-0.159429482989626	0.170936601161051	0.348777193106832
B0205.8	WBGene00015022	313.09672662511	309.837049509941	-0.00359163907419532	0.0150987572456078	0.994518979175065
B0205.9	WBGene00015023	699.824432249712	443.083629076104	-0.647906891076242	0.659414009247662	0.295396728341792
B0207.1	WBGene00015026	47.5973699355398	438.949134369502	3.21660712488534	-3.20510000671391	0.026990526048307
B0207.10	WBGene00015033	2.00906270841982	5.8743389160378	1.55941102626923	-1.54790390809732	NA
B0207.11	WBGene00015034	18.8312443469982	178.921191597417	3.25963115001873	-3.2481240318473	0.0275800125954444
B0207.12	WBGene00000232	21.2863329885553	30.40099264406	0.525698111940228	-0.514190993768676	0.4549533092096
B0207.2	WBGene00015027	8.3171418015301	8.17715554132473	-0.0129816282465743	0.0244887464179103	NA
B0207.3	WBGene00001676	4.31733665710916	6.52474451041968	0.607286933711729	-0.595779815540203	NA
B0207.4	WBGene00000099	878.197774076728	826.200546620872	-0.0765467448789786	0.0880538630503835	0.7605360882828
B0207.5	WBGene00015028	6.75617123253106	5154.685887599	9.58697002608475	-9.57546290791333	4.21005302351819e-07
B0207.6	WBGene00015029	358.672754982317	169.642944256298	-1.06865961611193	1.08016673428335	0.0986093714512887
B0207.7	WBGene00015030	18.1432133078111	277.090913819669	3.94436462546436	-3.93285750729294	0.0253959278092308
B0207.8	WBGene00015031	NA	NA	NA	NA	NA
B0207.9	WBGene00015032	26.3150109402228	183.417814905618	2.81268298947734	-2.80117587130591	0.0601265852145302
B0212.1	WBGene00015035	17.3794131804086	12.8591552157338	-0.423076384201019	0.434583502372404	0.588019459043366
B0212.2	WBGene00015036	0.644160207055265	0.778966095919133	0.285648114194546	-0.274140996022951	NA
B0212.3	WBGene00015037	91.0540426988975	58.7796220427476	-0.619899872133747	0.631406990305175	0.583400711438483
B0212.4	WBGene00015038	59.906146463579	106.167619193499	0.837074995256282	-0.825567877084842	0.255332726439686
B0212.5	WBGene00003889	17.8882185865435	40.2938741511212	1.18305791916888	-1.17155080099741	0.0684541424276183
B0212.6	WBGene00044111	4.28877537643173	3.79966390429293	-0.163186827015454	0.174693945186898	NA
B0213.10	WBGene00015040	12.8853686482646	30.6417511369125	1.26127205291354	-1.24976493474211	0.249566631805103
B0213.11	WBGene00015041	17.8651173790109	24.2418226893284	0.451859901247504	-0.440352783076093	0.451479946007956
B0213.12	WBGene00015042	5.04191321643928	30.5950081260973	2.61276020928648	-2.60125309111507	0.0644799893280246
B0213.14	WBGene00015043	188.136314493483	287.58854508773	0.623734983269057	-0.612227865097696	0.0197762311515464
B0213.15	WBGene00015044	46.4335586206127	328.773427339983	2.83536106112879	-2.82385394295736	0.0346189792619762
B0213.16	WBGene00015045	8.74303562864092	28.982944488624	1.74050510620354	-1.72899798803213	0.229227046336761
B0213.17	WBGene00015046	210.269174653071	729.530117193937	1.80623728906691	-1.79473017089549	0.301239191098481
B0213.2	WBGene00003765	1892.86739438695	2545.99434948892	0.439162989555683	-0.427655871384254	0.518796748954985
B0213.3	WBGene00003766	97.2027064864187	236.714334839435	1.2955858034404	-1.28407868526896	0.149924972784171
B0213.4	WBGene00003767	380.646569421769	891.136873269121	1.23870208025946	-1.22719496208803	0.306977414269111
B0213.5	WBGene00003768	105.905777690506	249.264018450694	1.24640046361671	-1.23489334544528	0.36178492383058
B0213.6	WBGene00003769	219.656281596249	695.268574272918	1.67382974288246	-1.66232262471103	0.183428607489186
B0213.7	WBGene00006142	0.184275609349723	0.36098956098744	0.981599107333473	-0.970091989162045	NA
B0213.8	WBGene00006141	0.184275009014781	0.251548607415622	0.460483891994222	-0.448976773822795	NA
B0213.9	WBGene00006274	0.358914461023147	0.380073708367234	0.0941462963111541	-0.0826391781397029	NA
B0218.1	WBGene00015047	531.079747440175	554.856491780465	0.0746932851237196	-0.0631861669522864	0.896504537526189
B0218.2	WBGene00015048	648.389660168949	615.985015664146	-0.0624587096778224	0.0739658278492513	0.94151935230457
B0218.3	WBGene00004055	157.195939131405	130.208438740155	-0.260233878690521	0.27174099686194	0.328246604598765
B0218.5	WBGene00015049	29.1238751165312	275.579089747945	3.25369930911733	-3.2421921909459	0.033567708238177
B0218.6	WBGene00015050	133.98557260551	169.880716091177	0.353951551819186	-0.342444433647752	0.625931826472683
B0218.7	WBGene00015051	262.559857078718	1469.80766817933	2.49641623782487	-2.48490911965344	0.0529502172203511
B0218.8	WBGene00015052	34.9107889066582	158.978681675726	2.19859557366148	-2.18708845549004	0.000282907277726589
B0222.1	WBGene00015053	10.6025605836639	37.6558547668771	1.83996858545484	-1.82846146728337	0.0253959278092308
B0222.10	WBGene00015058	1.0027655292156	1336.78170639644	10.392070990013	-10.3805638718416	1.13768893913235e-05
B0222.11	WBGene00044582	10.9373842981926	19.7145175104862	0.861497765408039	-0.849990647236405	0.262013513195983
B0222.2	WBGene00015054	0.679670421262837	0.521221177260911	-0.371432519104599	0.38293963727602	NA
B0222.3	WBGene00015055	22.3736170489752	29.3575524883767	0.403440305515343	-0.391933187343888	0.448958504411409
B0222.4	WBGene00006418	99.7020155444544	74.1028279179215	-0.416586951991306	0.428094070162745	0.584449493469961
B0222.5	WBGene00015056	409.765939614637	549.574899616476	0.435023162276473	-0.423516044105044	0.445201061858653
B0222.6	WBGene00000717	300.635985592737	260.018937395691	-0.197893889688056	0.20940100785948	0.903315628215037
B0222.7	WBGene00000718	1316.19329179526	1066.91253303143	-0.291422349013689	0.302929467185116	0.895607729250749
B0222.8	WBGene00000599	631.516175269773	494.315866574838	-0.341879353707852	0.353386471879274	0.853390610578307
B0222.9	WBGene00015057	260.474505646814	599.290985484669	1.21362161791107	-1.20211449973963	0.0258974668354354
B0228.1	WBGene00015059	98.7383371705652	160.883816114348	0.715844071309616	-0.70433695313816	0.186741025838282
B0228.4	WBGene00015061	3624.57163674248	4595.15190130999	0.353809168475418	-0.342302050303989	0.157270228838983
B0228.5	WBGene00015062	1.65603375057243	4.65567831786262	1.50276642166506	-1.49125930349356	NA
B0228.6	WBGene00015063	11.7923287102181	11.8233396127786	0.0152960688327834	-0.00378895066116457	0.984748002360894
B0228.7	WBGene00015064	288.349206136016	336.869752740932	0.235880963572946	-0.224373845401488	0.499712389336607
B0228.8	WBGene00015065	0.358922536241534	49.2679382841748	7.11233989759631	-7.1008327794249	0.0399938142709251
B0228.9	WBGene00015066	0.358915211774952	1.12737671516986	1.66276181886815	-1.65125470069709	NA
B0238.1	WBGene00015067	51.9183309572153	89.7770510782793	0.801609821666753	-0.790102703495304	0.279338948971926
B0238.10	WBGene00015074	1333.88994542879	1425.3055604619	0.107138719331939	-0.0956316011605488	0.420192313546014
B0238.11	WBGene00015075	1662.56828651721	1170.89167257022	-0.494298871201954	0.505805989373377	0.395728352679577
B0238.12	WBGene00015076	46.3226532095255	318.38337217741	2.79248231649189	-2.78097519832046	0.0484692367503376
B0238.13	WBGene00015077	0.358913623075582	0.988551434741426	1.47318646637121	-1.4616793481995	NA
B0238.15	WBGene00044537	8.295104649593	3.2152177766192	-1.35583660486455	1.36734372303618	NA
B0238.3	WBGene00015068	NA	NA	NA	NA	NA
B0238.5	WBGene00015069	0.18427431449964	1.83879331601701	3.33033954855679	-3.31883243038551	NA
B0238.6	WBGene00015070	0.358914391840653	0.251549174600036	-0.50129219993165	0.512799318103079	NA
B0238.7	WBGene00015071	0.358915591873878	0.633415431492643	0.83101453589606	-0.819507417723797	NA
B0238.8	WBGene00015072	0.651923304629979	1.11813824729892	0.789831539061313	-0.778324420889837	NA
B0238.9	WBGene00015073	1566.17283723573	1642.32316539928	0.0800017250474125	-0.0684946068760176	0.627096294534311
B0240.1	WBGene00004359	22.7563544657682	23.3598075846133	0.0492660503698212	-0.0377589321983686	0.958305455290805
B0240.2	WBGene00007117	9.55921643558721	112.939269845457	3.5740181513291	-3.56251103315768	0.0419370074431176
B0240.3	WBGene00000907	1.30012435454221	7.19315061151921	2.47948130898439	-2.46797419081305	NA
B0240.4	WBGene00007118	1945.36610033934	995.425867882748	-0.955148781204471	0.966655899375895	0.286032533308514
B0244.10	WBGene00015085	19.9965520907583	14.6504676620129	-0.437297428221148	0.448804546393053	0.397850313074174
B0244.11	WBGene00015086	NA	NA	NA	NA	NA
B0244.2	WBGene00002048	1012.34621438579	2238.99186928419	1.15665364264783	-1.1451465244764	0.186741025838282
B0244.4	WBGene00015079	2.63882263922687	0.573863964154576	-2.18960658102705	2.20111369919836	NA
B0244.5	WBGene00015080	5.31252770147342	1.48319417663116	-1.82918385600085	1.84069097417241	NA
B0244.6	WBGene00015081	15.5087231236305	9.08134879055389	-0.760594299832688	0.772101418003949	NA
B0244.7	WBGene00015082	2.64750089673877	1.37082502149575	-0.938079624162399	0.94958674233479	NA
B0244.8	WBGene00015083	8042.20437612377	4696.6473827157	-0.76445259929865	0.775959717470079	0.650730767244853
B0244.9	WBGene00015084	17.1216323984623	163.664199994245	3.26835373669971	-3.25684661852828	0.0295987425401836
B0250.1	WBGene00004413	26607.8615362146	29987.1503022922	0.183998980513563	-0.172491862342142	0.708681036701955
B0250.10	WBGene00007127	NA	NA	NA	NA	NA
B0250.2	WBGene00007119	13.6164331863165	26.621465439114	0.978748268000259	-0.967241149828822	0.327012208039828
B0250.4	WBGene00007121	16.3841833245818	19.4904520092443	0.26197090412481	-0.250463785953526	0.633398213567416
B0250.5	WBGene00007122	1376.68855969802	1806.39050136559	0.403414699401726	-0.391907581230303	0.161266558482818
B0250.6	WBGene00007123	NA	NA	NA	NA	NA
B0250.8	WBGene00007125	7.01248478056094	8.61947120368646	0.309180747646593	-0.29767362947471	NA
B0250.9	WBGene00007126	27.7273429569262	47.3308052081323	0.782977211002823	-0.771470092831319	0.235818828298449
B0252.1	WBGene00015087	18.292735891078	23.3995797992058	0.366718877821115	-0.355211759649421	0.433084421088684
B0252.2	WBGene00000211	47.9597384086939	92.9739633945367	0.966510086143615	-0.955002967972179	0.221615525312541
B0252.3	WBGene00015088	110.263383861403	96.6877939575823	-0.178040985893947	0.189548104065464	0.623961050309935
B0252.4	WBGene00000886	215.778644286567	154.5413042485	-0.470052490800594	0.481559608971997	0.442087915481522
B0252.5	WBGene00015089	83.33431349228	639.279589929762	2.95097158938424	-2.93946447121281	0.0430271296624545
B0252.8	WBGene00044615	22.8156389614045	44.0018557228547	0.959048429430498	-0.947541311258999	0.145085633811141
B0261.1	WBGene00015091	1284.03470721869	1203.50590512069	-0.0819338600381564	0.0934409782095681	0.702521423742134
B0261.2	WBGene00002583	3481.46697394885	2669.57957909014	-0.371575663736883	0.383082781908308	0.252025894563602
B0261.4	WBGene00015092	590.61770096346	554.885902547104	-0.0785263265993916	0.0900334447708064	0.856408574393302
B0261.5	WBGene00015093	10.6477395267898	141.590020888858	3.74460761800436	-3.73310049983293	0.00753915652955624
B0261.6	WBGene00015094	197.543781436925	1312.94478132212	2.74406902313363	-2.7325619049622	0.0446270934719782
B0261.7	WBGene00015095	1650.54150871589	874.62043178639	-0.904703346166201	0.916210464337629	0.337669494811467
B0261.8	WBGene00015096	108.640235931878	166.044256096022	0.623516417518646	-0.612009299347457	0.00370420842577509
B0261.9	WBGene00195057	1.71223506134062	24.4858384290668	3.84950203650738	-3.83799491833601	0.0590803357989644
B0272.1	WBGene00006538	18.0002086902634	39.6690420859926	1.1515070454602	-1.13999992728877	0.326271269293096
B0272.2	WBGene00007128	76.5165279709779	58.5715568267	-0.374064051322721	0.385571169494129	0.601662467863206
B0272.3	WBGene00007129	854.59942592212	946.865511250651	0.159418296261996	-0.147911178090579	0.564822182488167
B0272.4	WBGene00007130	113.96846329858	227.431821620949	1.00830657906538	-0.996799460893954	0.325252151193182
B0273.1	WBGene00015097	128.405466058744	767.641988455875	2.59123412687244	-2.57972700870101	0.0501871765257078
B0273.2	WBGene00004243	844.130488409437	439.069471271657	-0.931509687829484	0.943016806000915	0.468433667379788
B0273.3	WBGene00015098	59.1742449101866	51.3691132792377	-0.192561103013022	0.204068221184303	0.53017806620103
B0273.4	WBGene00006745	137.73292316928	294.619979253231	1.10848892907436	-1.09698181090293	0.0822528896812635
B0280.1	WBGene00015099	349.317686430387	273.487200201245	-0.341559258709623	0.353066376881029	0.307799071424087
B0280.10	WBGene00015105	124.300129074796	100.931772992265	-0.288940274705897	0.300447392877226	0.479180615587741
B0280.11	WBGene00015106	67.1035886748466	448.56455012118	2.75236089908978	-2.74085378091836	0.051226977772759
B0280.12	WBGene00001613	11.6926252085208	24.4514949714171	1.0758309151362	-1.06432379696474	0.300544797898434
B0280.13	WBGene00015107	87.2411786106386	92.5544705883056	0.0968005347253702	-0.0852934165539625	0.78903659415709
B0280.17	WBGene00044674	183.779778754698	1145.57425653963	2.65152815478175	-2.64002103661033	0.0550873156436548
B0280.2	WBGene00015100	7.92450402743042	8.35840135572927	0.0884135103477637	-0.0769063921763532	NA
B0280.3	WBGene00015101	1106.11722595655	830.060668171601	-0.402708481538257	0.414215599709683	0.491985239221692
B0280.4	WBGene00003845	24.7120360255425	16.8211801105903	-0.543427837899592	0.554934956070635	0.240383694700038
B0280.5	WBGene00015102	32877.8042670423	16703.0763637358	-0.965492992190002	0.97700011036143	0.549197219239141
B0280.7	WBGene00015103	12.6857041957881	4.71017628010378	-1.41784352949835	1.42935064766978	NA
B0280.8	WBGene00003609	177.552550643695	196.600909762153	0.158531030228742	-0.147023912057287	0.546256502554589
B0280.9	WBGene00015104	814.838152969321	564.59484291234	-0.51779046360304	0.529297581774462	0.465610022894072
B0281.1	WBGene00015108	0.358913582572845	0.195906859807599	-0.861961487346605	0.873468605518033	NA
B0281.3	WBGene00015110	73.281754504712	91.8820446271065	0.337836034445688	-0.326328916274295	0.420015728886439
B0281.4	WBGene00015111	16.0841834100611	9.07056068140584	-0.814871938031964	0.826379056203449	NA
B0281.5	WBGene00015112	62.2267578851903	20.8792936637516	-1.5639550561963	1.57546217436776	0.318121351945788
B0281.6	WBGene00015113	1.68074413756994	2.39580099499073	0.522915077674093	-0.511407959502257	NA
B0281.8	WBGene00015114	0.358913582572845	0.195906859807599	-0.861961487346605	0.873468605518032	NA
B0284.1	WBGene00007131	15.895404563443	22.261242894587	0.497431526128351	-0.485924407956919	0.667770841218939
B0284.2	WBGene00007132	5.70585852546746	3.51768457538155	-0.686310733461486	0.697817851632842	NA
B0284.3	WBGene00007133	26.0824063044067	30.4524999766194	0.234990812678522	-0.223483694507161	0.664308059106817
B0284.4	WBGene00007134	0.358915177209651	0.540209479149843	0.601383142722998	-0.589876024551548	NA
B0285.1	WBGene00007135	1928.48178984199	1601.2270732792	-0.256780490970551	0.268287609141977	0.666418043493913
B0285.10	WBGene00000513	0.663916519889215	1.94051259839873	1.55887116249137	-1.54736404432015	NA
B0285.3	WBGene00007136	286.973952570712	251.570936620466	-0.178447416469082	0.189954534640508	0.79374040442578
